InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalRevenue
INV002758,SKU0484,StandardWidgetD,60,2011-03-25,8.81,16797,Australia,Food,3168.18
INV002759,SKU0244,StandardWidgetD,13,2011-03-25,127.63,16594,Belgium,Toys,4424.23
INV002760,SKU0058,StandardWidgetD,3,2011-03-26,85.15,13709,Belgium,Food,4298.37
INV002761,SKU0324,PremiumWidgetA,68,2011-03-26,19.72,11867,Netherlands,Books,315.31
INV002762,SKU0160,BudgetWidgetE,4,2011-03-26,58.29,19880,Spain,Toys,4333.62
INV002763,SKU0496,EliteWidgetG,92,2011-03-26,13.29,10576,Australia,Clothing,255.37
INV002764,SKU0178,DeluxeWidgetC,7,2011-03-26,95.88,17263,UnitedKingdom,Food,771.46
INV002765,SKU0205,ClassicWidgetB,26,2011-03-26,42.72,13764,Australia,Sports,558.64
INV002766,SKU0011,BudgetWidgetE,75,2011-03-26,129.98,18553,Australia,Food,909.3
INV002767,SKU0489,EliteWidgetG,24,2011-03-26,53.99,10456,France,Toys,4016.51
INV002768,SKU0275,BasicWidgetH,10,2011-03-26,74.45,13561,Germany,Books,3430.91
INV002769,SKU0180,BasicWidgetH,13,2011-03-26,10.0,13110,Netherlands,Toys,3435.13
INV002770,SKU0241,PremiumWidgetA,44,2011-03-26,41.7,13529,Germany,Toys,4610.72
INV002771,SKU0215,StandardWidgetD,39,2011-03-26,101.68,14907,UnitedKingdom,Food,1959.86
INV002772,SKU0250,ClassicWidgetB,19,2011-03-26,110.57,14968,UnitedKingdom,Electronics,17.43
INV002773,SKU0298,EliteWidgetG,51,2011-03-26,36.8,18541,Australia,Food,3199.2
INV002774,SKU0125,DeluxeWidgetC,19,2011-03-26,75.82,14547,Germany,Food,4340.5
INV002775,SKU0481,EliteWidgetG,76,2011-03-26,122.72,14083,Netherlands,Food,4881.32
INV002776,SKU0216,BudgetWidgetE,52,2011-03-26,57.3,10108,Belgium,Sports,1820.1
INV002777,SKU0305,BasicWidgetH,86,2011-03-26,20.5,17751,Netherlands,HomeGarden,4110.94
INV002778,SKU0284,ProWidgetF,47,2011-03-26,65.06,11231,Belgium,Electronics,4246.29
INV002779,SKU0184,BudgetWidgetE,30,2011-03-26,90.29,10576,Australia,Food,723.04
INV002780,SKU0038,EliteWidgetG,46,2011-03-26,1.61,10240,Netherlands,Food,3157.86
INV002781,SKU0222,ClassicWidgetB,76,2011-03-26,52.61,17566,France,Books,866.53
INV002782,SKU0183,EliteWidgetG,93,2011-03-26,91.31,15809,Belgium,Toys,2233.71
INV002783,SKU0494,EliteWidgetG,21,2011-03-26,142.81,16721,Germany,HomeGarden,4396.46
INV002784,SKU0426,PremiumWidgetA,75,2011-03-27,61.58,10370,UnitedKingdom,Toys,3947.55
INV002785,SKU0177,DeluxeWidgetC,48,2011-03-27,24.86,16054,Netherlands,HomeGarden,2852.13
INV002786,SKU0406,ClassicWidgetB,62,2011-03-27,80.37,10097,Belgium,HomeGarden,4043.74
INV002787,SKU0427,EliteWidgetG,58,2011-03-27,43.22,15606,Netherlands,Sports,764.98
INV002788,SKU0293,StandardWidgetD,18,2011-03-27,32.61,18156,Netherlands,Books,975.4
INV002789,SKU0339,DeluxeWidgetC,59,2011-03-27,88.77,19687,Australia,Books,1045.12
INV002790,SKU0150,BudgetWidgetE,91,2011-03-27,137.42,12455,UnitedKingdom,Toys,3880.29
INV002791,SKU0383,ClassicWidgetB,48,2011-03-27,125.37,13446,Belgium,Food,4454.94
INV002792,SKU0125,BudgetWidgetE,63,2011-03-27,27.75,19597,Germany,Sports,2814.62
INV002793,SKU0300,BasicWidgetH,12,2011-03-27,115.0,14811,Netherlands,Books,4789.9
INV002794,SKU0307,EliteWidgetG,87,2011-03-27,34.87,17827,France,HomeGarden,3640.42
INV002795,SKU0335,BudgetWidgetE,34,2011-03-27,43.96,12691,Spain,HomeGarden,2818.86
INV002796,SKU0433,BudgetWidgetE,61,2011-03-27,138.05,10972,Belgium,Toys,3058.34
INV002797,SKU0233,PremiumWidgetA,87,2011-03-27,136.7,19704,Australia,HomeGarden,4247.82
INV002798,SKU0379,BudgetWidgetE,53,2011-03-27,25.71,17806,Germany,Books,451.81
INV002799,SKU0374,StandardWidgetD,25,2011-03-27,10.1,12923,Netherlands,Clothing,840.92
INV002800,SKU0007,StandardWidgetD,62,2011-03-27,44.32,15001,Germany,Electronics,1332.21
INV002801,SKU0497,DeluxeWidgetC,4,2011-03-27,87.48,10808,Australia,Clothing,4473.98
INV002802,SKU0340,EliteWidgetG,94,2011-03-27,131.6,17476,Belgium,Sports,4724.78
INV002803,SKU0128,ProWidgetF,94,2011-03-27,18.27,15963,Spain,Clothing,1781.5
INV002804,SKU0263,BasicWidgetH,13,2011-03-27,62.54,15935,France,Food,4619.36
INV002805,SKU0156,BudgetWidgetE,42,2011-03-27,41.13,14230,Belgium,Toys,2734.69
INV002806,SKU0351,BudgetWidgetE,49,2011-03-27,2.73,10327,Netherlands,Clothing,2366.9
INV002807,SKU0357,ClassicWidgetB,78,2011-03-27,118.37,10682,France,Food,4163.99
INV002808,SKU0004,PremiumWidgetA,56,2011-03-28,122.09,10123,Australia,Toys,2730.87
INV002809,SKU0494,ProWidgetF,47,2011-03-28,33.57,10753,France,Sports,2272.96
INV002810,SKU0085,DeluxeWidgetC,8,2011-03-28,23.11,18114,Australia,Clothing,80.8
INV002811,SKU0174,BasicWidgetH,55,2011-03-28,22.11,11606,Spain,Electronics,65.48
INV002812,SKU0289,ProWidgetF,88,2011-03-28,69.86,16525,France,Books,3138.33
INV002813,SKU0192,BudgetWidgetE,18,2011-03-28,37.35,13578,Germany,Food,368.01
INV002814,SKU0310,ClassicWidgetB,35,2011-03-28,76.95,14666,Belgium,Sports,3684.99
INV002815,SKU0118,EliteWidgetG,89,2011-03-28,58.04,17208,Germany,Clothing,3112.08
INV002816,SKU0217,PremiumWidgetA,81,2011-03-28,32.03,19660,Australia,HomeGarden,2289.19
INV002817,SKU0426,EliteWidgetG,32,2011-03-28,112.8,12845,Germany,HomeGarden,3549.31
INV002818,SKU0457,DeluxeWidgetC,24,2011-03-28,22.98,12938,Spain,Sports,4965.36
INV002819,SKU0413,ProWidgetF,7,2011-03-28,119.94,16319,France,HomeGarden,1232.54
INV002820,SKU0113,DeluxeWidgetC,13,2011-03-28,84.44,12427,Belgium,Electronics,2785.72
INV002821,SKU0465,BudgetWidgetE,91,2011-03-28,124.89,18356,France,Food,4214.44
INV002822,SKU0144,DeluxeWidgetC,69,2011-03-28,1.21,19701,Belgium,Clothing,85.36
INV002823,SKU0025,EliteWidgetG,90,2011-03-28,112.5,18156,Netherlands,Electronics,1018.34
INV002824,SKU0135,ClassicWidgetB,42,2011-03-28,8.2,16907,Australia,Electronics,2605.27
INV002825,SKU0302,DeluxeWidgetC,31,2011-03-28,142.54,17732,Germany,Books,2761.68
INV002826,SKU0231,StandardWidgetD,74,2011-03-28,105.56,15886,Spain,Clothing,432.58
INV002827,SKU0368,ClassicWidgetB,26,2011-03-28,48.37,19392,Australia,Sports,2037.74
INV002828,SKU0075,ProWidgetF,86,2011-03-28,48.32,15168,Germany,HomeGarden,2599.4
INV002829,SKU0474,PremiumWidgetA,76,2011-03-28,129.29,13281,Netherlands,Food,2115.46
INV002830,SKU0327,PremiumWidgetA,32,2011-03-28,135.47,18810,France,Books,3503.28
INV002831,SKU0344,BudgetWidgetE,91,2011-03-28,133.79,12712,Belgium,Electronics,3857.05
INV002832,SKU0301,BudgetWidgetE,97,2011-03-29,121.41,14954,France,HomeGarden,2301.85
INV002833,SKU0451,StandardWidgetD,52,2011-03-29,122.95,13723,Spain,Clothing,2128.87
INV002834,SKU0288,ProWidgetF,20,2011-03-29,86.13,11686,UnitedKingdom,Electronics,3527.11
INV002835,SKU0000,EliteWidgetG,40,2011-03-29,4.72,17440,Australia,Electronics,2776.96
INV002836,SKU0146,PremiumWidgetA,59,2011-03-29,13.47,11606,Germany,Clothing,4352.33
INV002837,SKU0286,PremiumWidgetA,77,2011-03-29,97.61,19545,UnitedKingdom,Sports,2406.25
INV002838,SKU0463,PremiumWidgetA,14,2011-03-29,60.47,14239,Australia,Books,2872.06
INV002839,SKU0141,EliteWidgetG,44,2011-03-29,85.31,18810,Belgium,Clothing,644.9
INV002840,SKU0052,PremiumWidgetA,86,2011-03-29,35.05,15103,Germany,HomeGarden,4180.15
INV002841,SKU0303,DeluxeWidgetC,82,2011-03-29,97.59,18545,Netherlands,HomeGarden,2112.04
INV002842,SKU0068,ProWidgetF,48,2011-03-29,36.8,10280,Australia,Electronics,3595.6
INV002843,SKU0360,ClassicWidgetB,93,2011-03-29,69.39,14932,Germany,Food,2147.98
INV002844,SKU0089,ClassicWidgetB,43,2011-03-29,72.07,13550,Belgium,Toys,6.06
INV002845,SKU0445,StandardWidgetD,16,2011-03-29,27.06,11959,France,Books,2002.65
INV002846,SKU0219,DeluxeWidgetC,35,2011-03-29,131.49,10389,Australia,Sports,738.36
INV002847,SKU0449,PremiumWidgetA,53,2011-03-29,79.11,15183,Germany,Sports,1993.68
INV002848,SKU0497,PremiumWidgetA,34,2011-03-29,130.08,13867,Spain,Toys,1607.4
INV002849,SKU0191,BudgetWidgetE,3,2011-03-29,39.75,14360,France,HomeGarden,1013.53
INV002850,SKU0453,BudgetWidgetE,68,2011-03-29,26.26,12053,Belgium,Sports,619.74
INV002851,SKU0062,StandardWidgetD,5,2011-03-29,3.19,15008,France,Food,3643.08
INV002852,SKU0072,PremiumWidgetA,10,2011-03-29,14.53,18359,UnitedKingdom,HomeGarden,3774.55
INV002853,SKU0160,StandardWidgetD,52,2011-03-29,22.55,16316,Germany,Books,1325.72
INV002854,SKU0168,DeluxeWidgetC,29,2011-03-29,12.29,12166,UnitedKingdom,Toys,2476.46
INV002855,SKU0088,ClassicWidgetB,96,2011-03-29,134.58,18106,Spain,Electronics,2320.89
INV002856,SKU0175,PremiumWidgetA,31,2011-03-30,136.76,16272,Belgium,Food,1776.88
INV002857,SKU0268,ProWidgetF,66,2011-03-30,140.64,10186,UnitedKingdom,HomeGarden,1388.91
INV002858,SKU0072,EliteWidgetG,76,2011-03-30,144.0,15182,Netherlands,Books,930.97
INV002859,SKU0244,DeluxeWidgetC,91,2011-03-30,74.03,19489,UnitedKingdom,Toys,4364.59
INV002860,SKU0076,PremiumWidgetA,69,2011-03-30,79.74,12645,UnitedKingdom,HomeGarden,4166.73
INV002861,SKU0158,EliteWidgetG,37,2011-03-30,20.06,11216,Belgium,Clothing,2086.48
INV002862,SKU0488,ProWidgetF,27,2011-03-30,20.99,14627,Netherlands,HomeGarden,3606.29
INV002863,SKU0458,BudgetWidgetE,87,2011-03-30,116.03,11205,Netherlands,Books,2492.16
INV002864,SKU0323,StandardWidgetD,33,2011-03-30,128.43,16703,Australia,Sports,427.83
INV002865,SKU0097,BudgetWidgetE,68,2011-03-30,117.81,10227,UnitedKingdom,HomeGarden,4112.13
INV002866,SKU0380,ClassicWidgetB,59,2011-03-30,125.27,12613,France,Electronics,1097.14
INV002867,SKU0101,BudgetWidgetE,64,2011-03-30,41.85,12136,Netherlands,Books,3534.38
INV002868,SKU0493,PremiumWidgetA,85,2011-03-30,70.18,17311,Germany,Sports,2637.46
INV002869,SKU0131,ProWidgetF,88,2011-03-30,69.15,16958,Australia,Books,3453.01
INV002870,SKU0101,BudgetWidgetE,44,2011-03-30,149.29,10249,Belgium,HomeGarden,2356.54
INV002871,SKU0018,PremiumWidgetA,95,2011-03-30,142.4,12272,Australia,Clothing,3513.1
INV002872,SKU0453,ClassicWidgetB,88,2011-03-30,89.97,16038,UnitedKingdom,Clothing,165.03
INV002873,SKU0481,EliteWidgetG,49,2011-03-30,21.13,13018,Spain,Food,205.22
INV002874,SKU0081,ProWidgetF,53,2011-03-30,39.16,12215,France,Electronics,4481.8
INV002875,SKU0396,BudgetWidgetE,74,2011-03-30,54.88,12157,Spain,Toys,3748.72
INV002876,SKU0488,StandardWidgetD,49,2011-03-30,131.05,11796,Spain,Toys,4142.51
INV002877,SKU0278,StandardWidgetD,66,2011-03-30,26.01,13244,Belgium,Food,2283.47
INV002878,SKU0338,ProWidgetF,95,2011-03-30,33.35,18046,Netherlands,Electronics,2298.77
INV002879,SKU0364,StandardWidgetD,63,2011-03-30,52.73,10296,Germany,Sports,2670.49
INV002880,SKU0330,BudgetWidgetE,25,2011-03-31,139.07,11927,UnitedKingdom,Clothing,1219.07
INV002881,SKU0128,BudgetWidgetE,4,2011-03-31,75.82,12256,Belgium,HomeGarden,3667.78
INV002882,SKU0343,ProWidgetF,51,2011-03-31,97.2,17421,France,Food,4147.44
INV002883,SKU0309,BudgetWidgetE,11,2011-03-31,58.39,15201,UnitedKingdom,Books,4536.21
INV002884,SKU0454,EliteWidgetG,17,2011-03-31,28.68,11457,UnitedKingdom,Food,2585.65
INV002885,SKU0088,PremiumWidgetA,66,2011-03-31,33.81,13546,Australia,Books,2073.47
INV002886,SKU0212,ClassicWidgetB,70,2011-03-31,120.5,17361,Spain,Clothing,4154.84
INV002887,SKU0142,EliteWidgetG,73,2011-03-31,134.08,13664,Germany,Food,3763.58
INV002888,SKU0064,EliteWidgetG,69,2011-03-31,74.21,19781,Germany,Clothing,4336.5
INV002889,SKU0075,StandardWidgetD,84,2011-03-31,53.87,17654,Germany,Books,3279.0
INV002890,SKU0198,PremiumWidgetA,29,2011-03-31,121.27,10095,Germany,Sports,4416.68
INV002891,SKU0142,ProWidgetF,85,2011-03-31,101.13,13932,Netherlands,Books,446.12
INV002892,SKU0404,BasicWidgetH,73,2011-03-31,6.61,19551,Netherlands,Electronics,3398.13
INV002893,SKU0402,StandardWidgetD,92,2011-03-31,52.94,16912,Germany,Food,444.89
INV002894,SKU0315,PremiumWidgetA,72,2011-03-31,102.48,16140,Belgium,HomeGarden,3744.79
INV002895,SKU0092,BudgetWidgetE,95,2011-03-31,86.27,11739,France,Food,3142.59
INV002896,SKU0472,ProWidgetF,20,2011-03-31,146.72,11352,Netherlands,Clothing,80.94
INV002897,SKU0416,BasicWidgetH,27,2011-03-31,129.98,14924,Netherlands,Toys,2996.71
INV002898,SKU0304,ProWidgetF,8,2011-03-31,9.43,15757,Belgium,Food,732.25
INV002899,SKU0223,BasicWidgetH,85,2011-03-31,109.0,11542,Belgium,Clothing,712.91
INV002900,SKU0496,BasicWidgetH,61,2011-03-31,50.78,15244,Belgium,Sports,753.16
INV002901,SKU0290,StandardWidgetD,28,2011-03-31,102.47,10830,France,Electronics,2419.63
INV002902,SKU0427,BudgetWidgetE,87,2011-03-31,92.78,11605,Germany,Food,578.49
INV002903,SKU0101,StandardWidgetD,70,2011-03-31,75.71,14645,Belgium,Books,629.15
INV002904,SKU0473,BasicWidgetH,3,2011-04-01,128.02,17937,UnitedKingdom,Electronics,1281.58
INV002905,SKU0266,BasicWidgetH,69,2011-04-01,106.45,16852,Belgium,Electronics,5.29
INV002906,SKU0354,DeluxeWidgetC,73,2011-04-01,133.49,16516,Netherlands,Sports,1379.67
INV002907,SKU0455,PremiumWidgetA,7,2011-04-01,42.6,10221,UnitedKingdom,Sports,3092.42
INV002908,SKU0109,DeluxeWidgetC,60,2011-04-01,52.55,13951,UnitedKingdom,Toys,3008.25
INV002909,SKU0461,PremiumWidgetA,4,2011-04-01,93.48,18722,France,Books,4847.7
INV002910,SKU0329,ClassicWidgetB,5,2011-04-01,144.99,16493,Germany,Toys,599.03
INV002911,SKU0449,EliteWidgetG,11,2011-04-01,56.05,19573,Spain,Books,4327.99
INV002912,SKU0429,ProWidgetF,15,2011-04-01,5.33,14117,UnitedKingdom,HomeGarden,1956.56
INV002913,SKU0264,StandardWidgetD,64,2011-04-01,67.16,15408,Germany,Electronics,1935.79
INV002914,SKU0002,ClassicWidgetB,98,2011-04-01,81.82,10753,Australia,Books,1744.71
INV002915,SKU0084,ClassicWidgetB,13,2011-04-01,120.25,11188,Spain,Sports,624.56
INV002916,SKU0281,ProWidgetF,7,2011-04-01,109.43,17108,Spain,HomeGarden,2393.05
INV002917,SKU0327,ProWidgetF,6,2011-04-01,144.72,17487,Spain,Toys,3937.1
INV002918,SKU0303,PremiumWidgetA,56,2011-04-01,117.51,18600,Germany,HomeGarden,4377.29
INV002919,SKU0449,DeluxeWidgetC,64,2011-04-01,45.14,10796,France,Sports,4814.33
INV002920,SKU0453,BudgetWidgetE,50,2011-04-01,96.39,15145,Belgium,Books,3926.68
INV002921,SKU0411,PremiumWidgetA,30,2011-04-01,101.0,16677,France,Sports,3115.84
INV002922,SKU0116,BudgetWidgetE,22,2011-04-01,149.7,10860,Australia,Books,2488.17
INV002923,SKU0220,ClassicWidgetB,25,2011-04-01,21.24,14171,Belgium,Sports,4374.61
INV002924,SKU0153,BudgetWidgetE,28,2011-04-01,29.1,18175,Belgium,Sports,3697.83
INV002925,SKU0152,DeluxeWidgetC,84,2011-04-01,23.75,10365,France,Clothing,807.13
INV002926,SKU0011,PremiumWidgetA,39,2011-04-01,88.56,11514,Germany,Books,3413.07
INV002927,SKU0132,BasicWidgetH,67,2011-04-01,20.73,14936,Spain,Electronics,2155.76
INV002928,SKU0481,ProWidgetF,5,2011-04-02,98.57,12934,Germany,Clothing,2979.4
INV002929,SKU0303,BasicWidgetH,65,2011-04-02,120.66,19775,Spain,Clothing,4491.87
INV002930,SKU0292,DeluxeWidgetC,15,2011-04-02,65.2,10498,Germany,Clothing,3263.2
INV002931,SKU0462,EliteWidgetG,90,2011-04-02,84.32,11369,Belgium,Clothing,4693.68
INV002932,SKU0299,DeluxeWidgetC,67,2011-04-02,136.95,19443,France,Electronics,4331.98
INV002933,SKU0227,EliteWidgetG,40,2011-04-02,85.65,18890,Germany,Clothing,645.38
INV002934,SKU0270,PremiumWidgetA,98,2011-04-02,31.69,18116,Netherlands,Toys,59.25
INV002935,SKU0042,ProWidgetF,69,2011-04-02,51.81,18323,Spain,Electronics,1922.67
INV002936,SKU0431,DeluxeWidgetC,95,2011-04-02,79.71,15364,Belgium,Toys,4326.78
INV002937,SKU0342,BasicWidgetH,77,2011-04-02,23.66,10090,Belgium,Electronics,1151.4
INV002938,SKU0325,EliteWidgetG,43,2011-04-02,92.07,10471,Spain,Toys,3457.31
INV002939,SKU0301,ProWidgetF,1,2011-04-02,149.89,16084,Australia,Clothing,2380.5
INV002940,SKU0497,StandardWidgetD,22,2011-04-02,98.05,19457,Netherlands,HomeGarden,3730.64
INV002941,SKU0363,StandardWidgetD,62,2011-04-02,56.18,14482,Germany,Electronics,825.72
INV002942,SKU0378,StandardWidgetD,79,2011-04-02,50.1,15126,France,Clothing,1196.22
INV002943,SKU0426,BudgetWidgetE,26,2011-04-02,139.77,11111,Australia,Food,1213.38
INV002944,SKU0492,DeluxeWidgetC,18,2011-04-02,130.79,10597,Netherlands,Food,2742.78
INV002945,SKU0020,PremiumWidgetA,48,2011-04-02,71.12,19099,Germany,Sports,1448.83
INV002946,SKU0406,BasicWidgetH,9,2011-04-02,53.34,17618,Belgium,Sports,4058.8
INV002947,SKU0106,PremiumWidgetA,1,2011-04-02,106.71,11354,Belgium,Books,1734.62
INV002948,SKU0335,BudgetWidgetE,9,2011-04-02,47.52,17877,France,Food,3304.59
INV002949,SKU0302,PremiumWidgetA,23,2011-04-02,18.35,12389,Germany,Electronics,4742.56
INV002950,SKU0116,EliteWidgetG,45,2011-04-02,46.87,14075,Spain,Food,3035.01
INV002951,SKU0123,StandardWidgetD,2,2011-04-02,65.43,10463,Netherlands,Electronics,1211.53
INV002952,SKU0398,BasicWidgetH,14,2011-04-03,38.68,11072,Netherlands,Toys,4152.45
INV002953,SKU0280,DeluxeWidgetC,38,2011-04-03,32.91,15446,Australia,Sports,63.7
INV002954,SKU0291,PremiumWidgetA,40,2011-04-03,1.42,10473,Belgium,Electronics,1283.43
INV002955,SKU0202,PremiumWidgetA,63,2011-04-03,94.81,14983,France,Food,1938.06
INV002956,SKU0050,ClassicWidgetB,82,2011-04-03,92.36,10938,UnitedKingdom,Electronics,980.7
INV002957,SKU0270,ClassicWidgetB,16,2011-04-03,28.61,11310,Germany,Sports,3020.49
INV002958,SKU0323,ClassicWidgetB,93,2011-04-03,141.58,17191,France,Clothing,2790.45
INV002959,SKU0276,DeluxeWidgetC,75,2011-04-03,61.73,12340,UnitedKingdom,Toys,2033.08
INV002960,SKU0140,StandardWidgetD,6,2011-04-03,4.31,13520,France,Sports,1472.6
INV002961,SKU0469,ProWidgetF,3,2011-04-03,33.36,14056,Germany,HomeGarden,2170.1
INV002962,SKU0274,StandardWidgetD,14,2011-04-03,103.96,11086,Germany,Food,1456.72
INV002963,SKU0289,BasicWidgetH,66,2011-04-03,30.64,17697,Australia,Food,1107.07
INV002964,SKU0333,StandardWidgetD,96,2011-04-03,8.56,17104,Netherlands,Sports,1757.0
INV002965,SKU0380,DeluxeWidgetC,95,2011-04-03,92.85,16732,Netherlands,Toys,3012.08
INV002966,SKU0451,EliteWidgetG,75,2011-04-03,77.99,10259,Netherlands,Sports,3242.31
INV002967,SKU0495,EliteWidgetG,86,2011-04-03,114.31,11656,Australia,Toys,1487.44
INV002968,SKU0372,DeluxeWidgetC,67,2011-04-03,116.01,16290,Netherlands,Food,4737.04
INV002969,SKU0051,ClassicWidgetB,31,2011-04-03,144.01,15913,France,Clothing,1310.53
INV002970,SKU0493,PremiumWidgetA,33,2011-04-03,9.02,17973,Netherlands,Sports,3560.95
INV002971,SKU0026,BudgetWidgetE,88,2011-04-03,6.33,10591,Netherlands,Sports,408.32
INV002972,SKU0156,BudgetWidgetE,1,2011-04-03,148.09,15867,Spain,Clothing,3324.56
INV002973,SKU0238,ProWidgetF,44,2011-04-03,96.9,19624,Germany,Food,2300.28
INV002974,SKU0155,PremiumWidgetA,15,2011-04-03,107.45,15577,Australia,Sports,2845.97
INV002975,SKU0290,ProWidgetF,37,2011-04-03,14.92,10228,Australia,Clothing,921.18
INV002976,SKU0135,ClassicWidgetB,27,2011-04-04,10.94,19560,Belgium,HomeGarden,2168.39
INV002977,SKU0143,ProWidgetF,48,2011-04-04,24.46,11624,Netherlands,Clothing,3831.62
INV002978,SKU0105,PremiumWidgetA,27,2011-04-04,64.37,17090,Spain,Electronics,3835.66
INV002979,SKU0419,BasicWidgetH,12,2011-04-04,16.97,13979,Belgium,Electronics,1188.54
INV002980,SKU0157,PremiumWidgetA,67,2011-04-04,67.23,10739,Belgium,Toys,1763.64
INV002981,SKU0145,BudgetWidgetE,30,2011-04-04,84.45,16521,UnitedKingdom,Clothing,20.06
INV002982,SKU0001,EliteWidgetG,96,2011-04-04,0.55,13174,Germany,Sports,450.72
INV002983,SKU0432,ClassicWidgetB,87,2011-04-04,17.58,15049,Netherlands,Books,634.53
INV002984,SKU0076,BasicWidgetH,66,2011-04-04,56.59,12647,UnitedKingdom,Food,1468.96
INV002985,SKU0131,DeluxeWidgetC,7,2011-04-04,8.47,16436,Belgium,Food,3795.32
INV002986,SKU0089,BasicWidgetH,34,2011-04-04,20.46,15386,France,Books,2551.74
INV002987,SKU0344,BasicWidgetH,32,2011-04-04,35.15,14571,Spain,HomeGarden,3963.25
INV002988,SKU0349,ProWidgetF,39,2011-04-04,64.73,16594,Spain,HomeGarden,3774.77
INV002989,SKU0458,BudgetWidgetE,96,2011-04-04,107.37,17480,Germany,Books,2936.1
INV002990,SKU0262,ProWidgetF,43,2011-04-04,20.34,11185,Spain,Books,2499.8
INV002991,SKU0350,ProWidgetF,43,2011-04-04,110.82,10589,Australia,Clothing,4656.67
INV002992,SKU0107,DeluxeWidgetC,78,2011-04-04,128.33,14217,UnitedKingdom,Books,2846.78
INV002993,SKU0073,ClassicWidgetB,3,2011-04-04,97.9,17648,Netherlands,Electronics,2414.64
INV002994,SKU0038,PremiumWidgetA,46,2011-04-04,7.04,11135,UnitedKingdom,HomeGarden,4345.73
INV002995,SKU0396,StandardWidgetD,32,2011-04-04,66.38,13420,Australia,Food,358.12
INV002996,SKU0158,ProWidgetF,43,2011-04-04,99.18,10001,France,Toys,3280.48
INV002997,SKU0070,StandardWidgetD,81,2011-04-04,146.79,10891,UnitedKingdom,Food,566.02
INV002998,SKU0446,ClassicWidgetB,3,2011-04-04,142.8,17882,Netherlands,HomeGarden,4099.29
INV002999,SKU0311,StandardWidgetD,74,2011-04-04,59.66,18062,UnitedKingdom,Food,3963.54
INV003000,SKU0240,ProWidgetF,63,2011-04-05,92.58,13553,Spain,Electronics,2518.5
INV003001,SKU0425,DeluxeWidgetC,40,2011-04-05,133.68,16069,France,HomeGarden,3305.56
INV003002,SKU0444,StandardWidgetD,18,2011-04-05,124.74,19163,UnitedKingdom,Books,3863.34
INV003003,SKU0297,ClassicWidgetB,67,2011-04-05,72.17,16957,France,HomeGarden,2417.04
INV003004,SKU0439,ClassicWidgetB,62,2011-04-05,39.56,14204,Belgium,Electronics,4529.88
INV003005,SKU0035,EliteWidgetG,10,2011-04-05,21.0,18471,France,HomeGarden,2185.71
INV003006,SKU0083,EliteWidgetG,52,2011-04-05,73.45,15784,Belgium,Toys,4460.22
INV003007,SKU0451,DeluxeWidgetC,73,2011-04-05,108.57,11698,Germany,Toys,2914.14
INV003008,SKU0373,StandardWidgetD,46,2011-04-05,145.48,12884,Germany,Toys,2131.79
INV003009,SKU0262,StandardWidgetD,55,2011-04-05,129.34,13579,Netherlands,Food,21.48
INV003010,SKU0309,EliteWidgetG,46,2011-04-05,31.03,17195,Netherlands,Toys,1478.48
INV003011,SKU0384,PremiumWidgetA,75,2011-04-05,108.11,12251,Netherlands,Books,4339.74
INV003012,SKU0171,BudgetWidgetE,60,2011-04-05,43.72,14640,France,Toys,2144.14
INV003013,SKU0375,ClassicWidgetB,97,2011-04-05,102.68,12356,France,Toys,2107.92
INV003014,SKU0172,PremiumWidgetA,26,2011-04-05,100.04,13414,Belgium,Clothing,2447.56
INV003015,SKU0361,ClassicWidgetB,27,2011-04-05,41.23,19200,Germany,Toys,1432.23
INV003016,SKU0046,BasicWidgetH,38,2011-04-05,35.54,15708,Spain,Books,2458.26
INV003017,SKU0378,BasicWidgetH,22,2011-04-05,16.04,12078,Belgium,Toys,1879.44
INV003018,SKU0140,PremiumWidgetA,26,2011-04-05,8.06,14195,Belgium,HomeGarden,4547.3
INV003019,SKU0374,BasicWidgetH,86,2011-04-05,128.84,12714,France,Toys,2820.27
INV003020,SKU0405,EliteWidgetG,69,2011-04-05,7.95,16947,Belgium,Sports,4170.92
INV003021,SKU0117,EliteWidgetG,35,2011-04-05,13.77,11338,Germany,HomeGarden,3434.68
INV003022,SKU0276,BudgetWidgetE,66,2011-04-05,36.21,13689,UnitedKingdom,Food,1063.8
INV003023,SKU0213,PremiumWidgetA,99,2011-04-05,133.2,16614,Netherlands,Toys,4338.46
INV003024,SKU0219,ClassicWidgetB,73,2011-04-06,50.27,10741,Netherlands,Toys,437.27
INV003025,SKU0392,StandardWidgetD,51,2011-04-06,29.17,10733,Australia,HomeGarden,2243.74
INV003026,SKU0025,ClassicWidgetB,18,2011-04-06,107.48,17839,Spain,Electronics,1196.54
INV003027,SKU0008,ProWidgetF,43,2011-04-06,48.2,11806,Germany,Sports,2688.24
